7616:73326,119797,90320,73080,117709,1739,55883,73305,63972,99126
7637:119797,99126,117709,73326,82636,1739,55883,73080,73305,90320
7663:99126,119797,117709,73326,82636,1739,55883,73080,73305,90320
7668:119797,73326,117709,99126,1739,73080,55883,90320,82636,73305
7673:119797,99126,117709,73326,82636,1739,55883,73080,73305,90320
7675:119797,73326,117709,73080,90320,99126,1739,55883,73305,82636
31116:119797,73326,117709,99126,1739,55883,73080,82636,90320,73305
7690:119797,73326,117709,73080,90320,1739,99126,55883,73305,82636
7692:99126,119797,117709,73326,82636,1739,55883,73080,73305,90320
7698:99126,117709,119797,73326,82636,1739,55883,73305,73080,90320
7711:73326,119797,117709,73080,90320,1739,55883,99126,73305,82636
7717:99126,119797,117709,73326,82636,1739,55883,73080,73305,90320
7737:73326,119797,90320,73080,117709,1739,55883,73305,99126,63972
7738:99126,117709,119797,82636,73326,1739,55883,73305,73080,79467
7743:99126,117709,119797,82636,73326,1739,55883,73305,73080,79467
24729:119797,73326,117709,99126,1739,73080,55883,90320,82636,73305
7763:119797,73326,117709,73080,99126,90320,1739,55883,73305,82636
31664:99126,119797,117709,73326,82636,1739,55883,73080,73305,90320
7791:119797,73326,117709,99126,73080,1739,55883,90320,82636,73305
7792:73326,119797,90320,73080,117709,1739,55883,99126,73305,63972
7795:119797,99126,117709,73326,1739,82636,55883,73080,73305,90320
7797:73326,119797,117709,73080,90320,1739,55883,99126,73305,82636
52596:73326,119797,90320,73080,117709,1739,55883,73305,63972,99126
7807:119797,73326,117709,99126,73080,90320,1739,55883,73305,82636
41613:119797,73326,117709,99126,73080,1739,55883,90320,73305,82636
7811:119797,73326,117709,73080,90320,99126,1739,55883,73305,82636
7813:73326,119797,90320,73080,117709,1739,55883,99126,73305,63972
7819:99126,119797,117709,73326,82636,1739,55883,73080,73305,90320
7820:119797,73326,117709,99126,73080,1739,55883,90320,82636,73305
7821:99126,117709,119797,73326,82636,1739,55883,73305,73080,90320
7825:73326,119797,90320,73080,117709,1739,55883,99126,73305,63972
7834:99126,117709,119797,82636,73326,1739,55883,73305,73080,79467
7846:73326,119797,117709,90320,73080,1739,55883,99126,73305,63972
7852:119797,73326,99126,117709,1739,55883,82636,73080,73305,90320
7853:119797,73326,117709,73080,90320,1739,99126,55883,73305,82636
7867:73326,119797,117709,90320,73080,1739,55883,99126,73305,63972
7876:73326,119797,117709,73080,90320,1739,55883,99126,73305,82636
41072:73326,119797,90320,73080,117709,1739,55883,73305,63972,99126
7897:99126,117709,119797,82636,73326,1739,55883,73305,73080,79467
7908:119797,73326,117709,73080,99126,90320,1739,55883,73305,82636
7911:73326,119797,117709,73080,90320,1739,55883,99126,73305,82636
7912:73326,119797,117709,73080,90320,1739,55883,99126,73305,82636
7924:119797,73326,117709,99126,73080,1739,55883,90320,82636,73305
7932:73326,119797,90320,73080,117709,1739,55883,99126,73305,63972
7938:119797,99126,117709,73326,1739,82636,55883,73080,73305,90320
7944:119797,73326,117709,73080,90320,99126,1739,55883,73305,82636
15783:73326,119797,90320,73080,117709,1739,55883,73305,63972,99126
7969:119797,73326,117709,99126,73080,1739,55883,90320,73305,82636
7973:99126,117709,119797,82636,1739,55883,73326,73305,79467,73080
7976:73326,119797,90320,73080,117709,1739,55883,99126,73305,63972
7980:73326,119797,90320,73080,117709,1739,55883,99126,73305,63972
7983:99126,119797,117709,73326,82636,1739,55883,73080,73305,90320
7989:99126,117709,119797,73326,82636,1739,55883,73305,73080,90320
7997:99126,119797,117709,73326,82636,1739,55883,73080,73305,90320
46291:119797,73326,117709,99126,1739,55883,73080,82636,90320,73305
8000:99126,117709,119797,73326,82636,1739,55883,73305,73080,90320
8020:73326,119797,117709,73080,90320,1739,55883,99126,73305,82636
8022:99126,119797,117709,73326,82636,1739,55883,73080,73305,90320
8036:99126,119797,117709,73326,82636,1739,55883,73080,73305,90320
8042:73326,119797,117709,73080,90320,1739,55883,99126,73305,82636
8053:99126,117709,119797,82636,73326,1739,55883,73305,73080,79467
8060:73326,119797,117709,73080,90320,1739,55883,99126,73305,82636
8061:99126,119797,117709,73326,82636,1739,55883,73080,73305,90320
43838:119797,73326,117709,73080,99126,90320,1739,55883,73305,82636
8064:73326,119797,90320,73080,117709,1739,55883,99126,73305,63972
32964:73326,119797,117709,73080,90320,1739,55883,99126,73305,82636
31646:119797,99126,73326,117709,1739,55883,82636,73080,73305,90320
8097:73326,119797,117709,73080,90320,1739,55883,99126,73305,82636
8103:119797,73326,117709,99126,73080,1739,55883,90320,73305,82636
8109:73326,119797,90320,73080,117709,1739,55883,99126,73305,63972
8118:73326,119797,117709,73080,90320,1739,55883,99126,73305,82636
8119:99126,117709,119797,73326,82636,1739,55883,73305,73080,90320
8120:73326,119797,90320,73080,117709,1739,55883,99126,73305,63972
13342:119797,73326,117709,99126,1739,55883,73080,82636,90320,73305
8142:119797,73326,117709,73080,90320,1739,99126,55883,73305,82636
8146:73326,119797,117709,73080,90320,1739,55883,99126,73305,82636
8157:119797,73326,117709,99126,1739,55883,73080,82636,90320,73305
8158:119797,73326,117709,99126,73080,1739,55883,90320,73305,82636
44194:119797,73326,117709,99126,1739,73080,55883,90320,82636,73305
8167:73326,119797,117709,73080,90320,1739,55883,99126,73305,82636
8174:119797,73326,117709,99126,1739,73080,55883,90320,82636,73305
8178:119797,73326,117709,99126,73080,1739,55883,90320,73305,82636
8182:119797,73326,117709,99126,1739,55883,73080,90320,82636,73305
8197:73326,119797,90320,117709,73080,1739,55883,99126,73305,63972
8209:119797,99126,117709,73326,1739,55883,82636,73080,73305,90320
8225:73326,119797,90320,73080,117709,1739,55883,99126,73305,63972
8230:73326,119797,90320,73080,117709,1739,55883,73305,63972,65922
8235:99126,117709,119797,82636,73326,1739,55883,73305,73080,90320
8240:119797,99126,117709,73326,1739,82636,55883,73080,73305,90320
8242:73326,119797,117709,90320,73080,1739,55883,99126,73305,63972
18666:99126,117709,119797,82636,73326,1739,55883,73305,73080,79467
8277:119797,99126,117709,73326,82636,1739,55883,73080,73305,90320
8278:119797,73326,117709,99126,1739,73080,55883,90320,82636,73305
46836:119797,73326,117709,73080,90320,99126,1739,55883,73305,82636
8304:73326,119797,117709,90320,73080,1739,55883,99126,73305,82636
8318:119797,99126,117709,73326,1739,82636,55883,73080,73305,90320
8326:99126,117709,119797,73326,82636,1739,55883,73305,73080,90320
8327:119797,73326,117709,73080,90320,99126,1739,55883,73305,82636
8337:99126,119797,117709,73326,82636,1739,55883,73080,73305,90320
8340:99126,119797,117709,73326,82636,1739,55883,73080,73305,90320
8344:73326,119797,90320,73080,117709,1739,55883,73305,99126,63972
8357:73326,119797,90320,73080,117709,1739,55883,73305,63972,65922
8358:119797,73326,99126,117709,1739,55883,82636,73080,73305,90320
27719:99126,119797,117709,73326,82636,1739,55883,73080,73305,90320
8362:119797,73326,117709,99126,1739,55883,73080,82636,73305,90320
8363:119797,73326,117709,99126,1739,55883,73080,82636,90320,73305
8378:73326,119797,90320,73080,117709,1739,55883,99126,73305,63972
8395:119797,73326,117709,99126,1739,55883,73080,82636,90320,73305
37537:73326,119797,90320,73080,117709,1739,55883,73305,99126,63972
8406:73326,119797,90320,73080,117709,1739,55883,73305,99126,63972
8407:73326,119797,90320,73080,117709,1739,55883,73305,99126,63972
8424:119797,73326,117709,99126,1739,55883,73080,82636,90320,73305
8427:119797,73326,117709,99126,73080,1739,90320,55883,73305,82636
8460:119797,73326,117709,99126,73080,1739,90320,55883,73305,82636
8461:119797,73326,99126,117709,1739,55883,82636,73080,73305,90320
49606:119797,73326,117709,99126,73080,1739,55883,90320,73305,82636
8468:73326,119797,117709,73080,90320,1739,55883,99126,73305,82636
8475:119797,73326,117709,99126,1739,73080,55883,90320,82636,73305
8485:99126,117709,82636,119797,1739,55883,73326,79467,73305,73080
8495:99126,117709,119797,82636,73326,1739,55883,73305,73080,90320
8506:99126,119797,117709,73326,82636,1739,55883,73080,73305,90320
8516:119797,73326,117709,99126,73080,1739,90320,55883,73305,82636
8535:119797,73326,117709,99126,1739,55883,73080,82636,90320,73305
8541:119797,73326,99126,117709,1739,55883,82636,73080,73305,90320
8542:119797,73326,117709,99126,1739,55883,73080,82636,90320,73305
9546:73326,119797,90320,73080,117709,1739,55883,73305,99126,63972
8558:119797,73326,117709,99126,73080,1739,55883,90320,82636,73305
8559:119797,99126,73326,117709,1739,55883,82636,73080,73305,90320
9640:119797,73326,117709,99126,73080,90320,1739,55883,73305,82636
8569:119797,73326,117709,99126,1739,55883,73080,82636,90320,73305
8577:73326,119797,90320,73080,117709,1739,55883,73305,63972,99126
8582:119797,73326,117709,99126,1739,73080,55883,90320,82636,73305
47277:99126,117709,119797,73326,82636,1739,55883,73305,73080,90320
8589:119797,73326,117709,99126,73080,1739,90320,55883,73305,82636
8592:73326,119797,90320,73080,117709,1739,55883,63972,73305,65922
8594:119797,73326,117709,99126,73080,1739,55883,90320,82636,73305
8601:73326,119797,90320,73080,117709,1739,55883,73305,99126,63972
8607:119797,73326,99126,117709,1739,55883,82636,73080,73305,90320
8608:119797,73326,117709,99126,73080,1739,55883,90320,73305,82636
8609:73326,119797,90320,73080,117709,1739,55883,99126,73305,63972
8621:119797,99126,117709,73326,1739,55883,82636,73080,73305,90320
8629:119797,99126,73326,117709,1739,55883,82636,73080,73305,90320
8631:119797,73326,117709,99126,1739,73080,55883,90320,82636,73305
45200:119797,99126,117709,73326,82636,1739,55883,73080,73305,90320
8643:73326,119797,90320,73080,117709,1739,55883,73305,99126,63972
8662:73326,119797,117709,90320,73080,1739,55883,99126,73305,63972
8668:99126,119797,117709,73326,82636,1739,55883,73080,73305,90320
8670:73326,119797,90320,73080,117709,1739,55883,73305,63972,99126
8680:73326,119797,117709,73080,90320,1739,55883,99126,73305,82636
8682:73326,119797,90320,73080,117709,1739,55883,99126,73305,63972
8686:99126,117709,119797,73326,82636,1739,55883,73305,73080,90320
8688:99126,117709,119797,82636,73326,1739,55883,73305,73080,79467
8690:119797,73326,117709,73080,90320,99126,1739,55883,73305,82636
8695:119797,73326,117709,99126,73080,1739,90320,55883,73305,82636
8707:119797,99126,117709,73326,1739,82636,55883,73080,73305,90320
8708:119797,73326,117709,99126,1739,73080,55883,90320,82636,73305
8718:119797,73326,117709,99126,73080,1739,90320,55883,73305,82636
8724:99126,117709,119797,73326,82636,1739,55883,73305,73080,90320
8730:99126,119797,117709,73326,82636,1739,55883,73080,73305,90320
8731:73326,119797,117709,73080,90320,1739,55883,99126,73305,82636
8733:99126,117709,119797,82636,1739,55883,73326,73305,79467,73080
8734:73326,119797,90320,73080,117709,1739,55883,99126,73305,63972
27386:119797,73326,117709,99126,73080,1739,55883,90320,73305,82636
8741:73326,119797,90320,73080,117709,1739,55883,73305,63972,99126
8748:119797,73326,117709,73080,99126,90320,1739,55883,73305,82636
8752:119797,73326,117709,99126,73080,1739,90320,55883,73305,82636
8753:99126,119797,117709,73326,82636,1739,55883,73080,73305,90320
8776:99126,117709,119797,73326,82636,1739,55883,73080,73305,90320
8803:99126,119797,117709,73326,82636,1739,55883,73080,73305,90320
8819:119797,73326,117709,73080,90320,99126,1739,55883,73305,82636
8820:119797,73326,117709,99126,1739,55883,73080,82636,73305,90320
8832:119797,99126,117709,73326,1739,82636,55883,73080,73305,90320
8842:119797,99126,117709,73326,82636,1739,55883,73080,73305,90320
8897:99126,119797,117709,73326,82636,1739,55883,73080,73305,90320
8902:73326,119797,90320,73080,117709,1739,55883,73305,99126,63972
8914:73326,119797,90320,73080,117709,1739,55883,73305,63972,65922
8916:119797,73326,117709,99126,1739,55883,73080,82636,90320,73305
8923:73326,119797,117709,73080,90320,1739,55883,99126,73305,82636
8928:119797,73326,117709,99126,1739,55883,73080,82636,90320,73305
8939:99126,119797,117709,73326,82636,1739,55883,73080,73305,90320
8945:73326,119797,117709,73080,90320,1739,55883,99126,73305,82636
8952:119797,73326,117709,73080,90320,99126,1739,55883,73305,82636
8958:99126,117709,119797,82636,73326,1739,55883,73305,73080,90320
8969:119797,73326,117709,99126,1739,73080,55883,90320,82636,73305
8972:99126,119797,117709,73326,82636,1739,55883,73080,73305,90320
8974:73326,119797,117709,73080,90320,1739,55883,99126,73305,82636
8975:119797,73326,117709,99126,73080,1739,90320,55883,73305,82636
8976:119797,99126,117709,73326,82636,1739,55883,73080,73305,90320
8977:99126,117709,119797,82636,73326,1739,55883,73305,73080,79467
8978:119797,73326,117709,99126,1739,55883,73080,82636,90320,73305
8988:119797,99126,117709,73326,82636,1739,55883,73080,73305,90320
8990:119797,73326,117709,99126,73080,1739,55883,90320,73305,82636
9017:73326,119797,90320,73080,117709,1739,55883,99126,73305,63972
23686:73326,119797,117709,73080,90320,1739,55883,99126,73305,82636
9041:99126,117709,119797,82636,1739,55883,73326,73305,79467,73080
9049:119797,73326,117709,73080,90320,99126,1739,55883,73305,82636
9052:73326,119797,117709,73080,90320,1739,55883,99126,73305,82636
13736:73326,119797,117709,90320,73080,1739,55883,99126,73305,63972
9053:119797,73326,117709,73080,90320,99126,1739,55883,73305,82636
9060:119797,73326,117709,73080,90320,99126,1739,55883,73305,82636
9064:119797,73326,117709,73080,90320,1739,99126,55883,73305,82636
9071:73326,119797,90320,73080,117709,1739,55883,73305,63972,65922
9091:119797,73326,117709,99126,1739,73080,55883,90320,82636,73305
9103:99126,117709,119797,82636,73326,1739,55883,73305,73080,79467
9105:119797,73326,117709,99126,73080,1739,55883,90320,82636,73305
9106:99126,117709,119797,73326,82636,1739,55883,73305,73080,90320
9125:99126,117709,119797,82636,73326,1739,55883,73305,73080,79467
9127:99126,117709,119797,82636,73326,1739,55883,73305,73080,79467
9128:73326,119797,90320,73080,117709,1739,55883,99126,73305,63972
9146:119797,73326,117709,99126,73080,1739,55883,90320,73305,82636
11393:119797,73326,117709,73080,90320,1739,99126,55883,73305,82636
9164:73326,119797,90320,73080,117709,1739,55883,73305,99126,63972
39601:73326,119797,90320,73080,117709,1739,55883,73305,99126,63972
9173:73326,119797,117709,73080,90320,1739,55883,99126,73305,82636
9178:119797,73326,117709,99126,73080,90320,1739,55883,73305,82636
9182:119797,73326,117709,99126,1739,55883,73080,82636,90320,73305
9183:119797,99126,117709,73326,82636,1739,55883,73080,73305,90320
9185:119797,73326,117709,99126,73080,1739,55883,90320,73305,82636
9195:99126,117709,119797,82636,73326,1739,55883,73305,73080,79467
12837:119797,99126,117709,73326,82636,1739,55883,73080,73305,90320
9207:119797,73326,117709,73080,90320,99126,1739,55883,73305,82636
9213:99126,117709,119797,73326,82636,1739,55883,73305,73080,90320
31836:73326,119797,90320,73080,117709,1739,55883,73305,99126,63972
9232:119797,73326,117709,99126,1739,55883,73080,90320,82636,73305
9243:119797,73326,117709,99126,73080,1739,90320,55883,73305,82636
9244:73326,119797,90320,73080,117709,1739,55883,73305,63972,99126
9245:119797,99126,117709,73326,82636,1739,55883,73080,73305,90320
9248:119797,73326,117709,99126,1739,55883,73080,82636,90320,73305
9253:99126,117709,119797,73326,82636,1739,55883,73305,73080,90320
9254:99126,117709,119797,82636,73326,1739,55883,73305,73080,79467
9262:99126,119797,117709,73326,82636,1739,55883,73080,73305,90320
9284:73326,119797,90320,73080,117709,1739,55883,99126,73305,63972
9285:73326,119797,90320,73080,117709,1739,55883,73305,99126,63972
54164:99126,117709,119797,73326,82636,1739,55883,73305,73080,90320
9297:119797,73326,99126,117709,1739,55883,82636,73080,73305,90320
9299:73326,119797,90320,117709,73080,1739,55883,99126,73305,63972
10546:119797,73326,99126,117709,1739,55883,82636,73080,73305,90320
47407:73326,119797,117709,90320,73080,1739,55883,99126,73305,63972
9307:73326,119797,90320,73080,117709,1739,55883,73305,63972,99126
9308:119797,99126,117709,73326,1739,55883,82636,73080,73305,90320
9315:99126,119797,117709,73326,82636,1739,55883,73080,73305,90320
49513:99126,117709,119797,82636,73326,1739,55883,73305,73080,79467
9332:119797,73326,117709,99126,73080,1739,55883,90320,73305,82636
9335:119797,99126,73326,117709,1739,55883,82636,73080,73305,90320
39585:119797,73326,117709,99126,73080,1739,90320,55883,73305,82636
9341:99126,117709,82636,119797,1739,55883,73326,79467,73305,73080
9344:73326,119797,90320,117709,73080,1739,55883,99126,73305,63972
9347:119797,73326,117709,73080,90320,99126,1739,55883,73305,82636
9358:99126,119797,117709,73326,82636,1739,55883,73080,73305,90320
21515:73326,119797,117709,73080,90320,1739,55883,99126,73305,82636
9374:119797,99126,117709,73326,1739,55883,82636,73080,73305,90320
12048:119797,73326,117709,99126,73080,1739,55883,90320,82636,73305
9376:99126,117709,119797,82636,73326,1739,55883,73305,73080,79467
28795:73326,119797,117709,73080,90320,1739,99126,55883,73305,82636
9382:73326,119797,90320,73080,117709,1739,55883,99126,73305,63972
9392:119797,99126,117709,73326,82636,1739,55883,73080,73305,90320
16555:119797,73326,117709,99126,73080,1739,55883,90320,73305,82636
9407:119797,73326,117709,99126,73080,1739,55883,90320,82636,73305
9413:73326,119797,90320,73080,117709,1739,55883,73305,99126,63972
21972:119797,73326,117709,99126,1739,55883,73080,82636,90320,73305
9414:99126,117709,119797,82636,73326,1739,55883,73305,73080,79467
9430:119797,73326,117709,99126,73080,90320,1739,55883,73305,82636
9465:119797,99126,117709,73326,82636,1739,55883,73080,73305,90320
9466:119797,99126,117709,73326,1739,82636,55883,73080,73305,90320
9468:99126,117709,119797,73326,82636,1739,55883,73305,73080,90320
9480:119797,73326,99126,117709,1739,55883,82636,73080,73305,90320
9485:73326,119797,117709,73080,90320,1739,55883,99126,73305,82636
9493:119797,99126,117709,73326,82636,1739,55883,73080,73305,90320
9494:119797,73326,117709,99126,73080,1739,55883,90320,73305,82636
9496:119797,99126,117709,73326,1739,82636,55883,73080,73305,90320
9511:99126,117709,82636,119797,1739,55883,73326,73305,79467,73080
9522:119797,73326,117709,99126,1739,55883,73080,82636,90320,73305
9526:73326,119797,90320,73080,117709,1739,55883,63972,73305,65922
35245:99126,119797,117709,73326,82636,1739,55883,73080,73305,90320
9543:73326,119797,90320,73080,117709,1739,55883,73305,63972,65922
19336:119797,99126,117709,73326,1739,82636,55883,73080,73305,90320
9551:73326,119797,90320,73080,117709,1739,55883,73305,63972,99126
9553:119797,73326,117709,99126,73080,90320,1739,55883,73305,82636
9555:99126,119797,117709,73326,82636,1739,55883,73080,73305,90320
9584:73326,119797,117709,73080,90320,1739,55883,99126,73305,82636
9606:119797,73326,117709,99126,1739,55883,73080,82636,73305,90320
25485:119797,73326,117709,99126,73080,1739,90320,55883,73305,82636
9609:119797,73326,117709,99126,1739,73080,55883,90320,82636,73305
9610:119797,73326,99126,117709,1739,55883,82636,73080,73305,90320
9615:119797,73326,99126,117709,1739,55883,82636,73080,73305,90320
9617:119797,73326,99126,117709,1739,55883,82636,73080,73305,90320
9621:99126,117709,119797,82636,73326,1739,55883,73305,73080,79467
9624:73326,119797,90320,73080,117709,1739,55883,73305,63972,65922
9628:119797,73326,117709,99126,73080,1739,55883,90320,73305,82636
9631:73326,119797,90320,73080,117709,1739,55883,73305,99126,63972
9634:73326,119797,90320,73080,117709,1739,55883,73305,99126,63972
9636:73326,119797,90320,73080,117709,1739,55883,99126,73305,63972
37247:119797,73326,117709,99126,1739,55883,82636,73080,73305,90320
20282:73326,119797,90320,117709,73080,1739,55883,99126,73305,63972
9674:99126,119797,117709,73326,82636,1739,55883,73080,73305,90320
9685:119797,73326,117709,99126,1739,55883,73080,82636,90320,73305
9686:119797,73326,117709,99126,73080,1739,55883,90320,82636,73305
9687:119797,99126,117709,73326,82636,1739,55883,73080,73305,90320
9691:99126,117709,119797,82636,1739,73326,55883,73305,73080,79467
9694:73326,119797,117709,73080,90320,1739,55883,99126,73305,82636
9695:99126,117709,119797,82636,73326,1739,55883,73305,73080,79467
9705:99126,117709,119797,82636,73326,1739,55883,73305,73080,79467
13657:73326,119797,90320,73080,117709,1739,55883,73305,99126,63972
9720:73326,119797,90320,73080,117709,1739,55883,73305,99126,63972
21728:73326,119797,90320,73080,117709,1739,55883,73305,99126,63972
9735:99126,117709,119797,82636,73326,1739,55883,73305,73080,79467
9736:99126,117709,119797,82636,73326,1739,55883,73305,73080,90320
39236:119797,73326,117709,99126,73080,90320,1739,55883,73305,82636
9751:119797,99126,117709,73326,82636,1739,55883,73080,73305,90320
9774:99126,117709,119797,82636,73326,1739,55883,73305,73080,90320
9821:119797,73326,117709,73080,90320,1739,99126,55883,73305,82636
9831:119797,73326,117709,99126,1739,55883,73080,82636,90320,73305
9841:119797,73326,117709,73080,90320,99126,1739,55883,73305,82636
10613:119797,73326,117709,73080,90320,1739,99126,55883,73305,82636
9862:99126,117709,119797,73326,82636,1739,55883,73305,73080,90320
9867:73326,119797,90320,73080,117709,1739,55883,73305,63972,99126
9870:99126,119797,117709,73326,82636,1739,55883,73080,73305,90320
32095:119797,73326,117709,99126,73080,1739,55883,90320,82636,73305
38341:119797,73326,117709,99126,73080,1739,90320,55883,73305,82636
9874:99126,117709,82636,119797,1739,55883,73326,79467,73305,73080
9876:73326,119797,117709,73080,90320,1739,55883,99126,73305,82636
9896:119797,73326,117709,99126,1739,55883,73080,82636,90320,73305
9897:119797,73326,117709,99126,1739,55883,73080,82636,90320,73305
9901:119797,73326,117709,99126,73080,1739,55883,90320,82636,73305
9903:119797,99126,117709,73326,1739,82636,55883,73080,73305,90320
9916:119797,73326,117709,73080,90320,99126,1739,55883,73305,82636
24016:119797,99126,117709,73326,82636,1739,55883,73080,73305,90320
9918:119797,73326,117709,99126,1739,73080,55883,90320,82636,73305
9921:73326,119797,117709,90320,73080,1739,55883,99126,73305,63972
9925:119797,99126,117709,73326,82636,1739,55883,73080,73305,90320
9932:119797,73326,117709,99126,1739,73080,55883,90320,82636,73305
9939:119797,99126,73326,117709,1739,55883,82636,73080,73305,90320
20563:119797,73326,117709,99126,1739,55883,73080,90320,82636,73305
9977:119797,73326,117709,99126,1739,55883,73080,82636,90320,73305
9979:119797,73326,117709,99126,73080,1739,90320,55883,73305,82636
27712:119797,73326,117709,99126,73080,90320,1739,55883,73305,82636
9991:119797,99126,117709,73326,1739,82636,55883,73080,73305,90320
10014:73326,119797,90320,73080,117709,1739,55883,73305,99126,63972
13861:119797,73326,117709,99126,1739,55883,73080,82636,90320,73305
10016:119797,73326,99126,117709,1739,55883,82636,73080,73305,90320
10017:119797,73326,117709,73080,99126,90320,1739,55883,73305,82636
10029:73326,119797,90320,73080,117709,1739,55883,73305,63972,65922
10034:99126,117709,119797,82636,73326,1739,55883,73305,73080,79467
10047:119797,99126,117709,73326,82636,1739,55883,73080,73305,90320
10053:119797,73326,99126,117709,1739,55883,82636,73080,73305,90320
10054:119797,73326,117709,73080,90320,99126,1739,55883,73305,82636
10057:119797,99126,117709,73326,82636,1739,55883,73080,73305,90320
10080:73326,119797,90320,73080,117709,1739,55883,73305,63972,65922
10081:119797,73326,117709,73080,90320,1739,99126,55883,73305,82636
10082:119797,73326,117709,99126,1739,55883,73080,82636,90320,73305
10084:99126,119797,117709,73326,82636,1739,55883,73080,73305,90320
10090:73326,119797,117709,73080,90320,1739,55883,99126,73305,82636
10094:119797,73326,117709,99126,1739,55883,73080,90320,82636,73305
10111:73326,119797,90320,73080,117709,1739,55883,73305,63972,99126
10115:99126,117709,119797,82636,73326,1739,55883,73305,73080,79467
10118:73326,119797,117709,90320,73080,1739,55883,99126,73305,63972
10122:73326,119797,90320,73080,117709,1739,55883,73305,63972,65922
10135:119797,73326,117709,99126,1739,73080,55883,90320,82636,73305
53446:119797,73326,117709,99126,1739,73080,55883,90320,82636,73305
10141:119797,73326,117709,99126,73080,1739,90320,55883,73305,82636
10146:73326,119797,90320,73080,117709,1739,55883,73305,99126,63972
10152:119797,73326,117709,73080,99126,90320,1739,55883,73305,82636
33323:99126,119797,117709,73326,82636,1739,55883,73080,73305,90320
10160:99126,117709,119797,82636,73326,1739,55883,73305,73080,79467
10161:73326,119797,117709,90320,73080,1739,55883,99126,73305,63972
10165:99126,117709,119797,82636,73326,1739,55883,73305,73080,90320
10182:99126,119797,117709,73326,82636,1739,55883,73080,73305,90320
10194:119797,73326,117709,73080,90320,99126,1739,55883,73305,82636
10201:99126,117709,119797,82636,73326,1739,55883,73305,73080,79467
10213:119797,73326,99126,117709,1739,55883,82636,73080,73305,90320
26352:99126,119797,117709,73326,82636,1739,55883,73080,73305,90320
46130:73326,119797,90320,73080,117709,1739,55883,73305,99126,63972
13747:73326,119797,90320,73080,117709,1739,55883,73305,63972,65922
10250:119797,99126,117709,73326,1739,55883,82636,73080,73305,90320
46943:119797,99126,117709,73326,82636,1739,55883,73080,73305,90320
10251:73326,119797,90320,73080,117709,1739,55883,99126,73305,63972
10260:99126,117709,119797,82636,73326,1739,55883,73305,73080,79467
31057:119797,73326,117709,99126,1739,73080,55883,90320,82636,73305
19668:119797,73326,117709,99126,1739,55883,73080,82636,90320,73305
10293:119797,73326,117709,99126,73080,1739,55883,90320,73305,82636
10313:73326,119797,90320,73080,117709,1739,55883,73305,63972,65922
36865:119797,99126,73326,117709,1739,55883,82636,73080,73305,90320
10332:73326,119797,117709,73080,90320,1739,55883,99126,73305,82636
10333:119797,99126,117709,73326,1739,82636,55883,73080,73305,90320
10339:73326,119797,90320,73080,117709,1739,55883,99126,73305,63972
26375:119797,73326,117709,99126,1739,55883,73080,82636,90320,73305
10348:119797,73326,117709,99126,1739,73080,55883,90320,82636,73305
10403:119797,73326,117709,99126,1739,73080,55883,90320,82636,73305
10421:119797,73326,117709,99126,73080,1739,55883,90320,73305,82636
10457:119797,73326,117709,73080,90320,1739,99126,55883,73305,82636
10459:119797,73326,117709,99126,73080,1739,55883,90320,73305,82636
25395:73326,119797,90320,73080,117709,1739,55883,99126,73305,63972
19066:119797,99126,117709,73326,82636,1739,55883,73080,73305,90320
12708:99126,119797,117709,73326,82636,1739,55883,73080,73305,90320
10490:119797,73326,99126,117709,1739,55883,82636,73080,73305,90320
10509:119797,73326,117709,99126,1739,55883,73080,82636,90320,73305
13627:119797,99126,117709,73326,1739,82636,55883,73080,73305,90320
10531:73326,119797,90320,73080,117709,1739,55883,99126,73305,63972
31661:119797,99126,117709,73326,82636,1739,55883,73080,73305,90320
45890:119797,99126,117709,73326,82636,1739,55883,73080,73305,90320
10561:119797,73326,117709,99126,73080,90320,1739,55883,73305,82636
10567:119797,73326,117709,99126,1739,55883,73080,82636,73305,90320
10580:99126,119797,117709,73326,82636,1739,55883,73080,73305,90320
25717:119797,73326,99126,117709,1739,55883,82636,73080,73305,90320
10602:119797,73326,99126,117709,1739,55883,82636,73080,73305,90320
10603:99126,117709,119797,82636,73326,1739,55883,73305,73080,90320
10604:119797,73326,117709,99126,73080,1739,55883,90320,73305,82636
10614:119797,73326,117709,73080,90320,99126,1739,55883,73305,82636
10618:119797,73326,117709,73080,99126,90320,1739,55883,73305,82636
10632:119797,73326,117709,99126,73080,1739,55883,90320,73305,82636
10653:73326,119797,90320,117709,73080,1739,55883,99126,73305,63972
53836:99126,119797,117709,73326,82636,1739,55883,73080,73305,90320
10667:119797,73326,117709,73080,99126,90320,1739,55883,73305,82636
10672:119797,73326,117709,99126,73080,1739,55883,90320,82636,73305
10679:99126,117709,119797,73326,82636,1739,55883,73305,73080,90320
10713:119797,73326,117709,73080,99126,90320,1739,55883,73305,82636
10714:119797,73326,117709,73080,90320,1739,99126,55883,73305,82636
10726:119797,73326,117709,99126,73080,90320,1739,55883,73305,82636
10749:119797,99126,117709,73326,1739,82636,55883,73080,73305,90320
10757:119797,73326,117709,73080,90320,1739,99126,55883,73305,82636
10758:73326,119797,90320,73080,117709,1739,55883,99126,73305,63972
10780:119797,73326,117709,99126,73080,1739,55883,90320,73305,82636
10792:119797,73326,117709,99126,73080,1739,55883,90320,73305,82636
10795:99126,119797,117709,73326,82636,1739,55883,73080,73305,90320
