5788:11447,40457,9514,40390,11571,16416,27293,43577,20628,6104
5798:103527,107644,16436,51858,6550,72787,7604,122726,40603,103678
5803:8345,29000,17271,13581,741,10348,22420,74923,7604,14340
5817:29000,8345,17271,13581,741,10348,22420,74923,7604,6550
5822:117704,98426,96036,112000,110863,113316,100937,120598,121814,120620
5834:98426,117704,109880,96036,112000,113316,120598,121692,110863,121814
5858:40457,11447,16416,6104,43577,33094,26649,2113,11183,15640
5863:11447,40457,9514,40390,16416,43577,6104,33094,26649,27293
5864:29000,8345,13581,7604,51858,16436,6550,741,72787,40603
5865:11447,9514,40390,11571,853,20628,40457,27293,16416,43577
5866:117704,98426,96036,112000,110863,113316,100937,120598,121814,120620
5876:40457,16416,6104,11447,26649,33094,43577,11183,15640,2113
5884:8345,17271,10348,29000,741,13581,22420,9127,5115,14340
5890:29000,8345,17271,13581,741,10348,22420,74923,7604,6550
5891:109880,98426,117704,96036,112000,121692,113316,120598,110863,121814
5892:109880,71222,72166,116248,110669,103269,57686,41050,43280,105405
5894:40457,16416,6104,26649,33094,11183,43577,15640,2113,37498
5896:109880,98426,117704,96036,112000,121692,120598,113316,110863,121814
5904:109880,71222,72166,116248,98426,103269,110669,117704,57686,41050
5905:119649,123306,121277,118000,119618,122009,122323,104004,111650,121609
5922:119649,123306,121277,118000,119618,122009,122323,104004,121609,111650
5923:8345,29000,17271,13581,741,10348,22420,74923,7604,6550
5943:103527,107644,103678,103706,113211,106977,119649,85048,99282,78317
5947:11447,40457,9514,40390,16416,43577,6104,33094,26649,27293
5956:8345,17271,10348,29000,741,13581,22420,9127,5115,14340
5964:8345,17271,10348,29000,741,13581,22420,9127,5115,14340
5978:40457,16416,6104,11183,26649,33094,109880,43577,43280,86627
5990:8345,29000,17271,741,13581,10348,22420,74923,14340,5115
5994:109880,98426,117704,96036,112000,121692,120598,113316,110863,121814
6001:11447,40457,9514,40390,16416,11571,27293,43577,6104,33094
6002:119649,123306,121277,118000,119618,122009,122323,104004,121609,111650
6013:8345,29000,17271,741,13581,10348,22420,74923,14340,5115
6018:103527,107644,103678,48834,92741,86410,102524,78432,113211,117759
6020:11447,9514,11571,40390,853,20628,27293,40457,16416,43577
6027:8345,17271,10348,29000,741,13581,22420,9127,5115,14340
6031:103527,107644,103678,103706,119649,113211,106977,123306,85048,99282
6062:117704,98426,96036,112000,113316,110863,120598,100937,121814,121692
6067:8345,29000,17271,741,13581,10348,22420,74923,14340,5115
6073:29000,51858,16436,7604,6550,72787,40603,46359,4180,45819
6076:8345,29000,17271,741,13581,10348,22420,74923,14340,5115
6078:11447,9514,40390,11571,853,20628,27293,40457,16416,43577
6083:40457,16416,6104,11183,26649,33094,109880,43577,43280,86627
6093:40457,11447,16416,6104,43577,33094,26649,2113,11183,15640
6109:29000,8345,7604,51858,16436,13581,6550,72787,40603,46359
6110:119649,123306,121277,118000,119618,122009,117704,122323,104004,121609
6118:103527,107644,103678,48834,92741,78432,86410,102524,117759,113211
6128:119649,123306,121277,118000,119618,122009,104004,103527,122323,111650
6135:40457,16416,11447,6104,43577,26649,33094,11183,15640,2113
6137:29000,8345,13581,17271,741,10348,22420,74923,7604,51858
6139:29000,8345,13581,17271,741,10348,22420,7604,74923,51858
6140:103527,107644,103678,78432,48834,122726,16436,52503,92741,72819
6145:103527,107644,103678,113211,103706,106977,85048,48834,99282,78317
6146:117704,98426,96036,112000,113316,110863,120598,100937,121814,121692
6155:117704,98426,96036,112000,119649,110863,113316,100937,121277,123306
6161:119649,123306,121277,118000,119618,122009,104004,122323,111650,121609
6162:16436,51858,7604,29000,6550,72787,40603,46359,4180,45819
6164:16436,51858,7604,6550,72787,40603,46359,4180,45819,40380
6179:11447,11571,9514,40390,853,20628,27293,20300,22980,5587
6186:8345,29000,17271,13581,741,10348,22420,74923,7604,6550
6192:119649,123306,121277,118000,119618,122009,117704,122323,104004,98426
6202:119649,123306,121277,117704,118000,98426,119618,122009,122323,121609
6205:103527,107644,103678,48834,113211,103706,106977,85048,92741,102524
6207:109880,98426,117704,96036,112000,121692,120598,113316,110863,121814
6210:8345,29000,17271,741,13581,10348,22420,74923,14340,5115
6219:40457,11447,16416,6104,40390,43577,9514,33094,26649,8000
6228:29000,8345,17271,13581,741,10348,22420,74923,7604,6550
6270:29000,8345,13581,17271,741,10348,22420,74923,7604,51858
6271:8345,17271,29000,741,10348,13581,22420,74923,5115,14340
6274:117704,98426,96036,112000,113316,110863,120598,100937,121814,121692
6283:8345,29000,17271,13581,741,10348,22420,74923,14340,7604
6290:8345,17271,29000,741,10348,13581,22420,74923,5115,14340
6292:109880,98426,117704,96036,72166,71222,103269,116248,121692,112000
6298:103527,107644,103678,48834,78432,92741,86410,102524,117759,67093
6301:8345,17271,29000,741,10348,13581,22420,74923,5115,14340
6312:117704,98426,96036,112000,109880,113316,110863,120598,121692,100937
6331:103527,107644,103678,48834,92741,113211,86410,102524,78432,106977
6336:117704,98426,96036,112000,110863,113316,100937,120598,121814,121692
6338:29000,8345,13581,741,17271,10348,7604,51858,74923,6550
6345:8345,29000,17271,741,13581,10348,22420,74923,14340,5115
6351:119649,123306,121277,117704,98426,118000,119618,122009,122323,121609
6357:8345,17271,29000,10348,741,13581,22420,74923,5115,14340
6371:8345,17271,29000,10348,741,13581,22420,74923,5115,14340
6391:117704,98426,96036,112000,113316,110863,120598,100937,121814,121692
6392:109880,71222,72166,110669,116248,57686,41050,43280,40457,103269
6395:11447,9514,40390,11571,40457,853,27293,20628,16416,43577
6404:11447,9514,40390,11571,853,40457,20628,27293,16416,43577
6407:119649,123306,103527,121277,107644,118000,103678,103706,119618,104004
6413:109880,40457,71222,110669,43280,72166,57686,116248,41050,17664
6420:11447,9514,11571,40390,853,20628,27293,40457,16416,43577
6450:8345,29000,17271,13581,741,10348,22420,74923,7604,14340
6457:40457,109880,71222,43280,110669,57686,72166,48991,41050,116248
6469:8345,29000,17271,741,13581,10348,22420,74923,14340,5115
6475:16436,51858,103527,6550,7604,107644,72787,40603,46359,4180
6520:40457,16416,6104,11183,26649,33094,109880,43577,43280,86627
6536:40457,11447,16416,6104,43577,33094,26649,40390,9514,2113
6543:8345,29000,17271,13581,741,10348,22420,74923,7604,14340
6555:29000,8345,7604,51858,16436,6550,13581,72787,40603,46359
6565:8345,17271,10348,29000,741,13581,22420,9127,5115,14340
6568:11447,40457,9514,40390,16416,43577,11571,27293,6104,33094
6569:117704,98426,96036,112000,110863,113316,100937,120598,121814,120620
6587:8345,29000,17271,13581,741,10348,22420,74923,7604,14340
6593:8345,17271,29000,741,10348,13581,22420,74923,5115,14340
6594:103527,107644,103678,48834,92741,78432,86410,102524,117759,41390
6597:109880,40457,71222,43280,110669,72166,57686,116248,41050,48991
6600:117704,98426,119649,123306,121277,118000,122009,119618,96036,122323
6601:29000,8345,13581,741,17271,7604,51858,16436,6550,72787
6602:40457,109880,71222,43280,110669,48991,57686,72166,50742,41050
6603:40457,16416,6104,26649,33094,43577,11183,15640,2113,11447
6641:8345,29000,17271,741,13581,10348,22420,74923,14340,5115
6642:117704,98426,96036,119649,123306,121277,112000,110863,113316,100937
6655:16436,51858,6550,7604,72787,40603,46359,4180,103527,107644
6658:109880,98426,71222,72166,117704,116248,103269,96036,110669,57686
6671:11447,9514,40457,40390,11571,27293,16416,20628,853,43577
6676:29000,8345,13581,7604,51858,16436,6550,72787,40603,46359
6682:29000,8345,13581,17271,741,10348,22420,74923,7604,51858
6694:40457,109880,71222,43280,110669,57686,48991,72166,41050,50742
6698:117704,98426,96036,112000,110863,113316,100937,120598,121814,120620
6723:11447,9514,11571,40390,853,20628,27293,40457,16416,43577
6724:119649,123306,121277,118000,119618,122009,122323,104004,121609,111650
6725:103527,107644,103678,48834,92741,86410,78432,102524,113211,117759
6728:16436,51858,6550,7604,72787,40603,46359,103527,4180,107644
6735:8345,29000,17271,741,13581,10348,22420,74923,14340,5115
6736:8345,17271,10348,29000,741,13581,22420,9127,5115,14340
6737:103527,107644,103678,48834,113211,92741,106977,103706,85048,102524
6749:11447,9514,11571,40390,853,20628,27293,40457,16416,43577
6755:29000,8345,17271,13581,741,10348,22420,74923,7604,51858
6773:103527,107644,103678,113211,103706,106977,85048,48834,99282,78317
6792:16436,51858,103527,6550,107644,7604,72787,40603,46359,4180
6793:117704,98426,119649,123306,121277,96036,118000,122009,119618,112000
6843:109880,71222,72166,110669,116248,57686,41050,43280,103269,40457
6851:109880,71222,72166,40457,110669,116248,57686,43280,41050,103269
6881:98426,117704,109880,96036,112000,113316,121692,120598,110863,121814
6883:103527,107644,103678,48834,92741,86410,113211,102524,78432,117759
6886:8345,17271,29000,741,13581,10348,22420,74923,5115,14340
6889:103527,16436,107644,51858,6550,7604,72787,40603,122726,46359
6894:117704,98426,96036,112000,113316,110863,120598,100937,121692,121814
6895:8345,29000,17271,741,13581,10348,22420,74923,14340,5115
6898:103527,107644,103678,48834,113211,103706,106977,85048,92741,83885
6903:117704,98426,96036,112000,119649,110863,113316,100937,121277,123306
6932:8345,29000,17271,741,13581,10348,22420,74923,14340,7604
6933:29000,8345,13581,17271,741,10348,22420,74923,7604,51858
6935:40457,109880,71222,43280,110669,48991,57686,50742,86627,72166
6939:8345,17271,29000,10348,741,13581,22420,74923,5115,14340
6948:11447,9514,40390,40457,11571,27293,20628,853,16416,43577
6950:117704,98426,96036,112000,110863,113316,120598,100937,121814,121692
6958:98426,117704,96036,109880,112000,113316,110863,120598,121692,100937
6960:11447,40457,9514,40390,16416,43577,6104,27293,11571,33094
6966:8345,17271,10348,29000,741,13581,22420,9127,5115,14340
6977:103527,107644,103678,48834,78432,122726,92741,86410,72819,67093
6982:40457,16416,6104,26649,33094,43577,11447,11183,15640,2113
6983:117704,98426,96036,112000,110863,113316,100937,120598,121814,119649
6984:8345,17271,10348,29000,741,13581,22420,9127,5115,14340
6992:119649,123306,121277,117704,98426,118000,119618,122009,122323,121609
7005:8345,17271,10348,29000,741,13581,22420,9127,5115,74923
7019:29000,8345,13581,17271,741,10348,22420,74923,7604,51858
7027:117704,98426,96036,112000,110863,113316,100937,120598,121814,121692
7034:8345,29000,17271,741,13581,10348,22420,74923,14340,5115
7035:8345,17271,29000,10348,741,13581,22420,74923,5115,14340
7036:103527,107644,103678,48834,113211,103706,106977,85048,92741,83885
7044:16436,51858,7604,6550,72787,40603,46359,4180,45819,40380
7053:11447,9514,40390,11571,853,20628,40457,27293,16416,43577
7059:11447,9514,11571,40390,853,20628,27293,22980,40457,43577
7069:117704,98426,96036,112000,110863,113316,100937,120598,121814,121692
7077:109880,71222,72166,116248,110669,57686,103269,41050,43280,57983
7096:117704,98426,96036,112000,110863,113316,100937,120598,121814,120620
7112:11447,9514,11571,40390,853,20628,27293,40457,22980,43577
7116:40457,16416,6104,26649,33094,11183,43577,15640,2113,37498
7118:29000,8345,17271,13581,741,10348,22420,74923,7604,6550
7133:29000,8345,13581,17271,741,10348,22420,74923,7604,51858
7137:11447,9514,40390,11571,40457,853,27293,20628,16416,43577
7140:103527,107644,103678,48834,113211,103706,106977,85048,92741,83885
7159:8345,17271,29000,10348,741,13581,22420,74923,5115,14340
7173:8345,17271,10348,29000,741,13581,22420,9127,5115,14340
7178:103527,107644,103678,16436,122726,51858,78432,48834,52503,6550
7183:8345,29000,17271,741,13581,10348,22420,74923,14340,5115
7184:117704,98426,96036,112000,110863,113316,100937,120598,121814,120620
7188:117704,98426,96036,112000,110863,113316,100937,120598,121814,120620
7192:8345,17271,29000,10348,741,13581,22420,74923,5115,14340
7196:117704,98426,96036,112000,109880,113316,110863,120598,121692,100937
7203:11447,9514,11571,40390,853,20628,27293,40457,16416,43577
7214:8345,29000,17271,741,13581,10348,22420,74923,14340,5115
7224:8345,29000,17271,741,13581,10348,22420,74923,14340,5115
7225:40457,16416,6104,11183,26649,33094,43577,15640,33604,86627
7230:117704,98426,96036,112000,110863,113316,100937,120598,121814,120620
7232:109880,98426,117704,96036,112000,121692,120598,113316,110863,121814
7239:119649,123306,121277,117704,118000,119618,122009,98426,122323,121609
7242:109880,98426,117704,96036,121692,112000,72166,103269,120598,113316
7254:40457,16416,6104,11183,26649,109880,33094,43280,71222,86627
7268:8345,29000,17271,741,13581,10348,22420,74923,14340,5115
7291:40457,16416,11447,6104,26649,33094,43577,11183,15640,2113
7294:103527,107644,103678,48834,78432,92741,122726,86410,67093,72819
7299:8345,17271,29000,10348,741,13581,22420,74923,5115,14340
7303:11447,9514,11571,40390,853,20628,27293,40457,16416,43577
7326:103527,107644,103678,48834,113211,92741,106977,103706,85048,102524
7340:117704,98426,96036,112000,110863,113316,100937,119649,121814,120598
7346:40457,11447,16416,6104,43577,33094,26649,11183,2113,15640
7348:117704,98426,96036,112000,110863,113316,100937,120598,121814,119649
7351:117704,98426,96036,112000,110863,113316,120598,100937,121814,121692
7356:11447,9514,40390,11571,40457,853,27293,20628,16416,43577
7366:8345,29000,17271,741,13581,10348,22420,74923,14340,5115
7367:40457,11447,16416,6104,43577,33094,26649,11183,2113,15640
7383:109880,71222,40457,110669,72166,116248,43280,57686,41050,17664
7397:8345,29000,17271,13581,741,10348,22420,74923,7604,6550
7410:119649,123306,103527,107644,121277,103678,103706,113211,118000,106977
7414:8345,29000,17271,741,13581,10348,22420,74923,14340,5115
7419:11447,40457,9514,40390,16416,43577,6104,33094,26649,27293
7429:117704,98426,96036,112000,110863,113316,120598,100937,121814,121692
7433:103527,107644,16436,51858,6550,72787,122726,7604,103678,78432
7444:11447,40457,9514,40390,16416,43577,6104,33094,27293,26649
7451:109880,71222,72166,116248,110669,103269,57686,41050,98426,117704
7461:40457,16416,6104,26649,33094,11183,43577,15640,2113,37498
7466:103527,107644,103678,48834,78432,92741,86410,102524,122726,67093
7467:29000,8345,13581,7604,51858,16436,6550,72787,40603,46359
7488:8345,17271,29000,741,10348,13581,22420,74923,5115,14340
7489:40457,11447,16416,6104,43577,33094,26649,40390,9514,2113
7517:40457,16416,6104,11183,26649,33094,43577,15640,2113,50065
7518:8345,29000,17271,741,13581,10348,22420,74923,14340,5115
7519:29000,8345,13581,741,17271,10348,7604,74923,51858,6550
7527:8345,29000,17271,13581,741,10348,22420,74923,14340,7604
7542:109880,40457,71222,43280,110669,72166,57686,116248,41050,48991
7555:40457,109880,71222,43280,110669,57686,72166,41050,48991,116248
7556:11447,11571,9514,40390,853,20628,27293,22980,20300,5587
7558:40457,11447,16416,6104,43577,33094,26649,11183,2113,15640
7563:117704,98426,96036,119649,112000,123306,121277,110863,113316,100937
7572:11447,9514,11571,40390,853,20628,27293,40457,16416,43577
7586:11447,9514,11571,40390,853,20628,27293,40457,16416,43577
7590:16436,51858,6550,7604,72787,103527,40603,46359,107644,4180
7603:29000,8345,13581,17271,741,10348,22420,74923,7604,51858
7605:29000,8345,13581,7604,51858,16436,6550,741,72787,40603
7607:103527,107644,103678,48834,113211,92741,106977,102524,103706,85048
7608:103527,107644,103678,78432,48834,122726,92741,52503,72819,67093
7612:103527,107644,103678,48834,113211,92741,106977,103706,85048,102524
7617:117704,98426,119649,123306,121277,96036,118000,122009,119618,112000
7637:8345,17271,10348,29000,741,13581,22420,9127,5115,14340
7657:98426,117704,96036,109880,112000,113316,110863,120598,121692,100937
7661:16436,51858,6550,7604,72787,40603,46359,4180,103527,107644
7678:11447,9514,40390,11571,40457,853,20628,27293,16416,43577
7682:103527,107644,103678,103706,113211,106977,85048,119649,99282,78317
7692:8345,17271,10348,29000,741,13581,22420,9127,5115,14340
7699:40457,16416,6104,11183,26649,33094,109880,43577,43280,86627
7707:8345,29000,17271,741,13581,10348,22420,74923,14340,5115
7708:40457,16416,6104,11183,26649,33094,43577,15640,33604,50065
7713:8345,29000,17271,13581,741,10348,22420,74923,7604,14340
7734:119649,123306,121277,118000,119618,103527,122009,104004,122323,111650
7741:8345,17271,29000,741,13581,10348,22420,74923,5115,14340
7742:8345,17271,29000,741,10348,13581,22420,74923,5115,14340
7743:16436,51858,7604,6550,29000,72787,40603,46359,4180,45819
7751:8345,29000,17271,741,13581,10348,22420,74923,14340,5115
7760:40457,16416,6104,26649,33094,43577,11183,15640,2113,8000
7766:109880,71222,72166,110669,40457,116248,57686,43280,41050,103269
7787:16436,51858,6550,7604,72787,40603,46359,4180,45819,103527
7813:103527,107644,103678,78432,48834,122726,92741,52503,16436,72819
7818:8345,17271,29000,741,10348,13581,22420,74923,5115,14340
7823:40457,16416,6104,11183,26649,33094,43577,15640,50065,2113
7825:103527,107644,103678,113211,103706,48834,106977,85048,99282,78317
7833:109880,98426,117704,96036,112000,121692,120598,113316,110863,121814
7841:29000,51858,16436,7604,6550,72787,40603,46359,4180,45819
7844:29000,8345,13581,741,17271,7604,51858,16436,6550,72787
7850:119649,123306,121277,118000,119618,122009,104004,122323,111650,121609
7863:29000,8345,13581,17271,741,10348,22420,74923,7604,51858
7869:103527,16436,107644,51858,6550,7604,72787,40603,122726,46359
7888:8345,17271,29000,741,10348,13581,22420,74923,5115,14340
7889:117704,98426,96036,112000,110863,113316,100937,119649,121814,120598
7894:40457,16416,6104,11447,26649,33094,43577,11183,15640,2113
7903:40457,16416,6104,26649,33094,43577,11183,15640,2113,11447
7915:8345,17271,29000,741,10348,13581,22420,74923,5115,14340
7921:40457,109880,71222,16416,43280,6104,110669,11183,86627,48991
7945:40457,11447,16416,6104,43577,33094,26649,2113,15640,11183
7946:16436,51858,7604,6550,29000,72787,40603,46359,4180,45819
7949:8345,17271,29000,10348,741,13581,22420,74923,5115,14340
7951:8345,17271,29000,741,13581,10348,22420,74923,14340,5115
7958:98426,117704,96036,109880,112000,113316,110863,120598,121692,100937
7962:8345,17271,29000,10348,741,13581,22420,74923,5115,14340
7964:40457,16416,6104,11183,26649,33094,43577,15640,33604,86627
7967:11447,40457,9514,40390,16416,11571,27293,43577,6104,33094
7969:103527,107644,103678,48834,113211,92741,106977,103706,85048,102524
7975:103527,107644,103678,48834,78432,92741,86410,102524,117759,122726
7976:103527,107644,16436,103678,51858,122726,78432,48834,52503,6550
7977:109880,71222,72166,98426,116248,117704,103269,110669,96036,57686
7981:40457,16416,6104,26649,33094,11183,43577,15640,2113,37498
7990:103527,107644,103678,113211,103706,106977,48834,85048,99282,78317
8002:11447,40457,9514,40390,11571,16416,27293,20628,43577,6104
8008:117704,98426,96036,112000,110863,113316,100937,120598,121814,121692
8009:29000,8345,13581,741,17271,7604,51858,6550,16436,46359
8023:16436,51858,7604,6550,72787,40603,46359,4180,45819,40380
8032:40457,16416,6104,11183,26649,33094,43577,15640,33604,50065
8036:40457,16416,6104,26649,33094,43577,11183,15640,11447,2113
8054:11447,9514,40390,11571,853,40457,20628,27293,16416,43577
8065:8345,17271,10348,29000,741,13581,22420,9127,5115,14340
8068:11447,9514,40390,11571,853,40457,20628,27293,16416,43577
8069:8345,29000,17271,13581,741,10348,22420,74923,7604,6550
8081:103527,107644,103678,78432,48834,122726,92741,52503,72819,67093
8090:8345,29000,17271,741,13581,10348,22420,74923,14340,5115
8097:103527,107644,103678,113211,103706,106977,85048,48834,99282,78317
8103:11447,11571,9514,40390,853,20628,27293,22980,20300,5587
8104:117704,98426,96036,112000,113316,109880,110863,120598,121692,100937
8130:119649,123306,121277,118000,119618,122009,104004,122323,111650,121609
8134:40457,16416,6104,26649,33094,43577,11183,15640,2113,11447
8137:8345,17271,10348,29000,741,13581,22420,9127,5115,74923
8141:119649,123306,121277,118000,119618,117704,122009,122323,98426,104004
8144:11447,40457,16416,40390,9514,6104,43577,33094,26649,27293
8150:8345,29000,17271,741,13581,10348,22420,74923,14340,5115
8159:29000,51858,7604,16436,6550,72787,40603,46359,8345,13581
8161:109880,98426,117704,72166,71222,96036,103269,116248,110669,121692
8163:103527,107644,103678,48834,92741,113211,86410,102524,106977,85048
8184:103527,107644,103678,78432,48834,122726,16436,52503,92741,72819
8186:117704,98426,119649,96036,123306,121277,112000,110863,100937,113316
8200:29000,8345,17271,13581,741,10348,22420,74923,7604,6550
8206:109880,71222,72166,116248,110669,103269,57686,41050,98426,43280
8217:16436,51858,7604,6550,72787,40603,46359,4180,45819,40380
8224:8345,17271,29000,10348,741,13581,22420,74923,5115,14340
8225:8345,29000,17271,13581,741,10348,22420,74923,7604,14340
8227:16436,51858,103527,6550,107644,7604,72787,40603,46359,4180
8229:8345,29000,17271,741,13581,10348,22420,74923,14340,5115
8245:40457,109880,16416,71222,43280,6104,11183,86627,110669,48991
8263:117704,98426,96036,112000,110863,113316,100937,120598,121814,120620
8264:119649,123306,121277,118000,119618,122009,122323,104004,121609,117704
8270:29000,51858,16436,7604,6550,72787,40603,46359,4180,45819
8276:8345,29000,17271,13581,741,10348,22420,74923,7604,14340
8285:16436,51858,6550,7604,72787,40603,46359,4180,45819,103527
8286:109880,71222,72166,110669,116248,57686,41050,43280,40457,103269
8287:11447,9514,40390,11571,40457,853,20628,27293,16416,43577
8290:103527,107644,103678,113211,103706,106977,85048,48834,99282,78317
8310:11447,9514,11571,40390,853,20628,27293,22980,40457,43577
8314:40457,109880,71222,43280,110669,48991,57686,72166,50742,41050
8325:103527,107644,103678,48834,78432,92741,86410,122726,67093,102524
8326:103527,107644,103678,48834,78432,122726,92741,86410,72819,67093
8334:103527,107644,103678,113211,103706,106977,48834,85048,99282,78317
8336:109880,98426,117704,96036,112000,121692,120598,113316,110863,121814
8343:29000,8345,13581,741,17271,7604,51858,16436,6550,72787
8347:8345,17271,29000,10348,741,13581,22420,74923,5115,14340
8352:29000,51858,7604,16436,6550,72787,40603,46359,4180,45819
8368:29000,8345,13581,741,17271,7604,51858,10348,6550,16436
8380:11447,40457,9514,40390,11571,16416,27293,43577,20628,6104
8396:8345,17271,29000,10348,741,13581,22420,74923,5115,14340
8401:103527,107644,103678,48834,78432,92741,122726,86410,67093,72819
8406:103527,107644,103678,48834,78432,92741,122726,86410,67093,72819
8411:40457,109880,71222,43280,110669,48991,57686,72166,50742,41050
8413:16436,51858,6550,7604,72787,40603,46359,4180,45819,40380
8435:117704,98426,96036,112000,113316,110863,120598,100937,121814,121692
8449:40457,11447,16416,6104,43577,33094,26649,2113,15640,11183
8450:119649,123306,103527,121277,107644,103678,103706,118000,113211,106977
8476:29000,8345,13581,7604,51858,16436,6550,741,72787,40603
8477:40457,109880,71222,43280,110669,48991,16416,57686,86627,50742
8491:117704,98426,119649,96036,123306,121277,112000,110863,100937,113316
8499:109880,71222,72166,116248,98426,103269,117704,110669,57686,41050
8500:8345,17271,10348,29000,741,13581,22420,9127,5115,14340
8510:103527,107644,103678,48834,78432,92741,122726,86410,72819,67093
8513:8345,17271,29000,741,10348,13581,22420,74923,5115,14340
8517:11447,40457,9514,40390,16416,43577,6104,27293,33094,26649
8530:8345,17271,10348,29000,741,13581,22420,5115,74923,9127
8531:8345,17271,29000,10348,741,13581,22420,74923,5115,14340
8534:40457,16416,6104,11183,26649,33094,43577,15640,33604,50065
8536:29000,8345,13581,741,17271,7604,51858,6550,16436,46359
8537:103527,107644,103678,48834,78432,92741,122726,86410,67093,72819
8552:117704,98426,96036,112000,110863,113316,100937,120598,121814,121692
8569:11447,9514,11571,40390,853,20628,27293,40457,16416,43577
8578:117704,119649,123306,98426,121277,118000,122009,119618,96036,122323
8581:16436,51858,6550,7604,72787,103527,40603,46359,107644,4180
8582:8345,17271,29000,10348,741,13581,22420,74923,5115,14340
8600:119649,123306,121277,118000,119618,122009,104004,122323,111650,121609
8603:16436,51858,29000,7604,6550,72787,40603,46359,4180,45819
8635:40457,109880,71222,43280,110669,16416,48991,86627,6104,50742
8636:11447,40457,9514,40390,16416,43577,11571,27293,6104,33094
8637:117704,98426,96036,112000,110863,113316,100937,120598,121814,120620
8644:29000,8345,13581,17271,741,10348,22420,74923,7604,51858
8651:29000,8345,13581,741,17271,7604,51858,16436,6550,72787
8660:8345,29000,17271,13581,741,10348,22420,74923,7604,6550
8670:103527,107644,103678,119649,123306,103706,113211,106977,85048,121277
8681:8345,17271,29000,10348,741,13581,22420,74923,5115,14340
8692:103527,107644,103678,103706,113211,119649,106977,123306,85048,99282
8711:117704,98426,96036,112000,110863,113316,100937,120598,121814,119649
8717:119649,123306,121277,118000,119618,122009,122323,104004,117704,121609
8718:11447,9514,11571,40390,853,20628,27293,40457,16416,43577
8719:119649,123306,121277,103527,118000,107644,119618,103706,103678,104004
8735:11447,9514,40390,40457,11571,27293,20628,853,16416,43577
8736:98426,117704,96036,109880,112000,113316,110863,120598,121692,100937
8746:29000,8345,17271,13581,741,10348,22420,74923,7604,6550
8747:16436,51858,7604,6550,72787,40603,46359,4180,45819,40380
8755:40457,16416,6104,11183,26649,33094,43577,15640,2113,37498
8760:40457,16416,6104,26649,33094,43577,11183,15640,2113,8000
8765:117704,98426,96036,112000,110863,113316,100937,120598,121814,120620
8768:117704,98426,96036,112000,113316,109880,110863,120598,121692,100937
8771:8345,29000,17271,741,13581,10348,22420,74923,14340,5115
8774:109880,98426,117704,96036,112000,121692,120598,113316,110863,121814
8782:11447,40457,9514,40390,11571,16416,27293,20628,43577,6104
8788:8345,17271,29000,10348,741,13581,22420,74923,5115,14340
8789:40457,16416,6104,11447,26649,33094,43577,11183,15640,2113
8790:11447,40457,9514,40390,11571,16416,27293,20628,43577,6104
8802:29000,8345,13581,7604,51858,16436,6550,741,72787,40603
8810:119649,123306,121277,118000,119618,122009,117704,122323,104004,121609
8812:103527,107644,103678,48834,113211,106977,103706,92741,85048,102524
8822:117704,98426,96036,112000,110863,113316,100937,120598,121814,120620
8825:8345,29000,17271,13581,741,10348,22420,74923,7604,6550
8844:119649,123306,121277,118000,119618,122009,104004,122323,103527,111650
8850:40457,16416,6104,26649,33094,11183,43577,15640,2113,37498
8852:103527,107644,103678,103706,113211,119649,106977,85048,123306,99282
8862:109880,71222,72166,98426,116248,103269,117704,110669,57686,96036
8863:8345,17271,29000,741,10348,13581,22420,74923,5115,14340
8868:103527,107644,103678,48834,92741,113211,86410,102524,78432,106977
8870:29000,8345,13581,741,17271,7604,51858,16436,6550,72787
8872:29000,8345,13581,741,17271,7604,51858,6550,16436,46359
8877:8345,17271,29000,741,10348,13581,22420,74923,5115,14340
8889:40457,16416,6104,26649,33094,11183,43577,15640,2113,37498
8890:40457,16416,6104,11183,26649,33094,43577,15640,33604,50065
8900:29000,8345,13581,17271,741,10348,22420,74923,7604,51858
8906:29000,51858,16436,7604,6550,72787,40603,46359,4180,45819
8912:40457,109880,71222,43280,110669,48991,57686,50742,72166,41050
8913:11447,40457,9514,40390,16416,11571,43577,27293,6104,33094
8915:29000,8345,13581,17271,741,10348,22420,74923,7604,51858
8916:29000,8345,13581,741,17271,7604,51858,16436,6550,72787
8920:117704,98426,96036,112000,113316,110863,120598,100937,121814,121692
8924:119649,117704,123306,121277,98426,118000,122009,119618,122323,96036
8931:8345,17271,29000,10348,741,13581,22420,74923,5115,14340
8935:16436,51858,7604,6550,72787,40603,46359,4180,45819,40380
8936:109880,40457,71222,43280,110669,57686,72166,41050,116248,48991
8958:103527,107644,103678,48834,92741,113211,102524,86410,106977,85048
8984:40457,16416,6104,26649,33094,43577,11183,15640,11447,2113
9000:8345,29000,17271,13581,741,10348,22420,74923,7604,6550
9001:11447,40457,9514,40390,16416,43577,6104,33094,26649,27293
9013:103527,107644,103678,48834,113211,92741,106977,103706,85048,102524
9024:29000,51858,7604,16436,6550,72787,40603,46359,8345,13581
9079:29000,8345,13581,17271,741,10348,22420,74923,7604,51858
9085:8345,29000,17271,13581,741,10348,22420,74923,7604,14340
9096:11447,9514,40390,11571,40457,853,27293,20628,16416,43577
9098:40457,11447,16416,6104,43577,33094,26649,11183,15640,2113
9106:103527,107644,103678,103706,113211,119649,106977,85048,123306,99282
9111:117704,98426,96036,112000,113316,110863,120598,100937,121814,121692
9122:29000,8345,13581,741,17271,7604,51858,16436,6550,72787
